ping_number,timestamp,latitude,longitude,heading,speed_knots,altitude,depth,slant_range,cable_out
626,2024-01-15T10:01:02.600000+00:00,27.800820439508332,-82.49907250707003,44.69740031745725,4.0,15.0,2.0,150.0,50.0
627,2024-01-15T10:01:02.700000+00:00,27.800821748024294,-82.49907102780936,44.93956048825409,4.0,15.0,2.0,150.0,50.0
628,2024-01-15T10:01:02.800000+00:00,27.800823056540256,-82.49906954854868,44.79777087091361,4.0,15.0,2.0,150.0,50.0
629,2024-01-15T10:01:02.900000+00:00,27.80082436505622,-82.49906806928797,44.771792248983196,4.0,15.0,2.0,150.0,50.0
630,2024-01-15T10:01:03+00:00,27.80082567357218,-82.49906659002725,45.094306401361926,4.0,15.0,2.0,150.0,50.0
631,2024-01-15T10:01:03.100000+00:00,27.800826982088143,-82.49906511076652,44.47993516693061,4.0,15.0,2.0,150.0,50.0
632,2024-01-15T10:01:03.200000+00:00,27.800828290604105,-82.49906363150576,44.92409800712351,4.0,15.0,2.0,150.0,50.0
633,2024-01-15T10:01:03.300000+00:00,27.800829599120068,-82.49906215224499,45.27914428323145,4.0,15.0,2.0,150.0,50.0
634,2024-01-15T10:01:03.400000+00:00,27.80083090763603,-82.4990606729842,44.87899487857779,4.0,15.0,2.0,150.0,50.0
635,2024-01-15T10:01:03.500000+00:00,27.800832216151992,-82.4990591937234,44.873056711151364,4.0,15.0,2.0,150.0,50.0
636,2024-01-15T10:01:03.600000+00:00,27.800833524667954,-82.49905771446257,44.903936536772896,4.0,15.0,2.0,150.0,50.0
637,2024-01-15T10:01:03.700000+00:00,27.800834833183917,-82.49905623520172,44.72209130611353,4.0,15.0,2.0,150.0,50.0
638,2024-01-15T10:01:03.800000+00:00,27.80083614169988,-82.49905475594086,44.861724682355,4.0,15.0,2.0,150.0,50.0
639,2024-01-15T10:01:03.900000+00:00,27.80083745021584,-82.49905327667999,44.91094743247111,4.0,15.0,2.0,150.0,50.0
640,2024-01-15T10:01:04+00:00,27.800838758731803,-82.49905179741909,44.86219702067645,4.0,15.0,2.0,150.0,50.0
641,2024-01-15T10:01:04.100000+00:00,27.800840067247766,-82.49905031815817,44.755708163664956,4.0,15.0,2.0,150.0,50.0
642,2024-01-15T10:01:04.200000+00:00,27.800841375763728,-82.49904883889724,44.69386418409634,4.0,15.0,2.0,150.0,50.0
643,2024-01-15T10:01:04.300000+00:00,27.80084268427969,-82.4990473596363,45.05310112414232,4.0,15.0,2.0,150.0,50.0
644,2024-01-15T10:01:04.400000+00:00,27.800843992795652,-82.49904588037532,44.54281110506954,4.0,15.0,2.0,150.0,50.0
645,2024-01-15T10:01:04.500000+00:00,27.800845301311615,-82.49904440111433,45.06736919081788,4.0,15.0,2.0,150.0,50.0
646,2024-01-15T10:01:04.600000+00:00,27.800846609827577,-82.49904292185333,44.818766215563976,4.0,15.0,2.0,150.0,50.0
647,2024-01-15T10:01:04.700000+00:00,27.80084791834354,-82.49904144259231,45.39646185342041,4.0,15.0,2.0,150.0,50.0
648,2024-01-15T10:01:04.800000+00:00,27.8008492268595,-82.49903996333127,45.23554378740822,4.0,15.0,2.0,150.0,50.0
649,2024-01-15T10:01:04.900000+00:00,27.800850535375464,-82.49903848407021,45.093638833040586,4.0,15.0,2.0,150.0,50.0
650,2024-01-15T10:01:05+00:00,27.800851843891426,-82.49903700480914,44.9970377456365,4.0,15.0,2.0,150.0,50.0
651,2024-01-15T10:01:05.100000+00:00,27.800853152407388,-82.49903552554805,44.901610738304655,4.0,15.0,2.0,150.0,50.0
652,2024-01-15T10:01:05.200000+00:00,27.80085446092335,-82.49903404628694,44.95058383364311,4.0,15.0,2.0,150.0,50.0
653,2024-01-15T10:01:05.300000+00:00,27.800855769439313,-82.49903256702581,44.95292321363793,4.0,15.0,2.0,150.0,50.0
654,2024-01-15T10:01:05.400000+00:00,27.800857077955275,-82.49903108776466,44.3815828874924,4.0,15.0,2.0,150.0,50.0
655,2024-01-15T10:01:05.500000+00:00,27.800858386471237,-82.4990296085035,45.111823654980405,4.0,15.0,2.0,150.0,50.0
656,2024-01-15T10:01:05.600000+00:00,27.8008596949872,-82.49902812924232,45.366265689447175,4.0,15.0,2.0,150.0,50.0
657,2024-01-15T10:01:05.700000+00:00,27.80086100350316,-82.49902664998112,45.02329785894658,4.0,15.0,2.0,150.0,50.0
658,2024-01-15T10:01:05.800000+00:00,27.800862312019124,-82.4990251707199,45.550942694293994,4.0,15.0,2.0,150.0,50.0
659,2024-01-15T10:01:05.900000+00:00,27.800863620535086,-82.49902369145867,45.244425623274125,4.0,15.0,2.0,150.0,50.0
660,2024-01-15T10:01:06+00:00,27.80086492905105,-82.49902221219742,44.80758955407263,4.0,15.0,2.0,150.0,50.0
661,2024-01-15T10:01:06.100000+00:00,27.80086623756701,-82.49902073293615,44.54523714411302,4.0,15.0,2.0,150.0,50.0
662,2024-01-15T10:01:06.200000+00:00,27.800867546082973,-82.49901925367486,44.983406624899665,4.0,15.0,2.0,150.0,50.0
663,2024-01-15T10:01:06.300000+00:00,27.800868854598935,-82.49901777441356,44.970257588937464,4.0,15.0,2.0,150.0,50.0
664,2024-01-15T10:01:06.400000+00:00,27.800870163114897,-82.49901629515223,45.4039218869753,4.0,15.0,2.0,150.0,50.0
665,2024-01-15T10:01:06.500000+00:00,27.80087147163086,-82.49901481589089,45.1069020208815,4.0,15.0,2.0,150.0,50.0
666,2024-01-15T10:01:06.600000+00:00,27.800872780146822,-82.49901333662953,45.60963072950723,4.0,15.0,2.0,150.0,50.0
667,2024-01-15T10:01:06.700000+00:00,27.800874088662784,-82.49901185736816,44.99879389624368,4.0,15.0,2.0,150.0,50.0
668,2024-01-15T10:01:06.800000+00:00,27.800875397178746,-82.49901037810676,44.849687718449715,4.0,15.0,2.0,150.0,50.0
669,2024-01-15T10:01:06.900000+00:00,27.80087670569471,-82.49900889884535,44.54047507017753,4.0,15.0,2.0,150.0,50.0
670,2024-01-15T10:01:07+00:00,27.80087801421067,-82.49900741958392,45.073080170658905,4.0,15.0,2.0,150.0,50.0
671,2024-01-15T10:01:07.100000+00:00,27.800879322726633,-82.49900594032248,45.495336323466844,4.0,15.0,2.0,150.0,50.0
672,2024-01-15T10:01:07.200000+00:00,27.800880631242595,-82.499004461061,44.966569260208104,4.0,15.0,2.0,150.0,50.0
673,2024-01-15T10:01:07.300000+00:00,27.800881939758558,-82.49900298179952,45.13763232921046,4.0,15.0,2.0,150.0,50.0
674,2024-01-15T10:01:07.400000+00:00,27.80088324827452,-82.49900150253802,44.73948043773936,4.0,15.0,2.0,150.0,50.0
675,2024-01-15T10:01:07.500000+00:00,27.800884556790482,-82.49900002327651,45.06533087292879,4.0,15.0,2.0,150.0,50.0
676,2024-01-15T10:01:07.600000+00:00,27.800885865306444,-82.49899854401497,45.15426702289605,4.0,15.0,2.0,150.0,50.0
677,2024-01-15T10:01:07.700000+00:00,27.800887173822407,-82.49899706475341,45.27346666574758,4.0,15.0,2.0,150.0,50.0
678,2024-01-15T10:01:07.800000+00:00,27.80088848233837,-82.49899558549184,45.25610281007286,4.0,15.0,2.0,150.0,50.0
679,2024-01-15T10:01:07.900000+00:00,27.80088979085433,-82.49899410623026,44.80695908554954,4.0,15.0,2.0,150.0,50.0
680,2024-01-15T10:01:08+00:00,27.800891099370293,-82.49899262696864,44.55434251136892,4.0,15.0,2.0,150.0,50.0
681,2024-01-15T10:01:08.100000+00:00,27.800892407886256,-82.49899114770702,45.15323398671453,4.0,15.0,2.0,150.0,50.0
682,2024-01-15T10:01:08.200000+00:00,27.800893716402218,-82.49898966844538,44.84399724190177,4.0,15.0,2.0,150.0,50.0
683,2024-01-15T10:01:08.300000+00:00,27.80089502491818,-82.49898818918372,44.97613303506888,4.0,15.0,2.0,150.0,50.0
684,2024-01-15T10:01:08.400000+00:00,27.800896333434142,-82.49898670992204,45.27492993873251,4.0,15.0,2.0,150.0,50.0
685,2024-01-15T10:01:08.500000+00:00,27.800897641950105,-82.49898523066034,44.826473508489414,4.0,15.0,2.0,150.0,50.0
686,2024-01-15T10:01:08.600000+00:00,27.800898950466067,-82.49898375139863,45.072841247115946,4.0,15.0,2.0,150.0,50.0
687,2024-01-15T10:01:08.700000+00:00,27.80090025898203,-82.49898227213689,44.711320476184774,4.0,15.0,2.0,150.0,50.0
688,2024-01-15T10:01:08.800000+00:00,27.80090156749799,-82.49898079287513,45.10420827837408,4.0,15.0,2.0,150.0,50.0
689,2024-01-15T10:01:08.900000+00:00,27.800902876013954,-82.49897931361336,44.72075596815228,4.0,15.0,2.0,150.0,50.0
690,2024-01-15T10:01:09+00:00,27.800904184529916,-82.49897783435158,45.03695718565389,4.0,15.0,2.0,150.0,50.0
691,2024-01-15T10:01:09.100000+00:00,27.800905493045878,-82.49897635508977,45.194796908639766,4.0,15.0,2.0,150.0,50.0
692,2024-01-15T10:01:09.200000+00:00,27.80090680156184,-82.49897487582794,45.37074441286365,4.0,15.0,2.0,150.0,50.0
693,2024-01-15T10:01:09.300000+00:00,27.800908110077803,-82.4989733965661,44.85330524808831,4.0,15.0,2.0,150.0,50.0
694,2024-01-15T10:01:09.400000+00:00,27.800909418593765,-82.49897191730425,45.28302675147661,4.0,15.0,2.0,150.0,50.0
695,2024-01-15T10:01:09.500000+00:00,27.800910727109727,-82.49897043804236,45.0915546859916,4.0,15.0,2.0,150.0,50.0
696,2024-01-15T10:01:09.600000+00:00,27.80091203562569,-82.49896895878047,45.01264086803399,4.0,15.0,2.0,150.0,50.0
697,2024-01-15T10:01:09.700000+00:00,27.80091334414165,-82.49896747951856,45.125548304894316,4.0,15.0,2.0,150.0,50.0
698,2024-01-15T10:01:09.800000+00:00,27.800914652657614,-82.49896600025663,45.03977286806306,4.0,15.0,2.0,150.0,50.0
699,2024-01-15T10:01:09.900000+00:00,27.800915961173576,-82.49896452099468,45.09476455634183,4.0,15.0,2.0,150.0,50.0
700,2024-01-15T10:01:10+00:00,27.80091726968954,-82.49896304173271,44.88027692505562,4.0,15.0,2.0,150.0,50.0
701,2024-01-15T10:01:10.100000+00:00,27.8009185782055,-82.49896156247073,44.85879489358099,4.0,15.0,2.0,150.0,50.0
702,2024-01-15T10:01:10.200000+00:00,27.800919886721463,-82.49896008320873,44.68299637094476,4.0,15.0,2.0,150.0,50.0
703,2024-01-15T10:01:10.300000+00:00,27.800921195237425,-82.4989586039467,44.735124687576615,4.0,15.0,2.0,150.0,50.0
704,2024-01-15T10:01:10.400000+00:00,27.800922503753387,-82.49895712468467,44.899559502848774,4.0,15.0,2.0,150.0,50.0
705,2024-01-15T10:01:10.500000+00:00,27.80092381226935,-82.49895564542261,44.65489906753782,4.0,15.0,2.0,150.0,50.0
706,2024-01-15T10:01:10.600000+00:00,27.800925120785312,-82.49895416616054,44.86807632000245,4.0,15.0,2.0,150.0,50.0
707,2024-01-15T10:01:10.700000+00:00,27.800926429301274,-82.49895268689845,45.600391207174916,4.0,15.0,2.0,150.0,50.0
708,2024-01-15T10:01:10.800000+00:00,27.800927737817236,-82.49895120763634,44.799598445700376,4.0,15.0,2.0,150.0,50.0
709,2024-01-15T10:01:10.900000+00:00,27.8009290463332,-82.49894972837421,45.264924630497596,4.0,15.0,2.0,150.0,50.0
710,2024-01-15T10:01:11+00:00,27.80093035484916,-82.49894824911208,44.75567963872972,4.0,15.0,2.0,150.0,50.0
711,2024-01-15T10:01:11.100000+00:00,27.800931663365123,-82.49894676984991,44.733589676242474,4.0,15.0,2.0,150.0,50.0
712,2024-01-15T10:01:11.200000+00:00,27.800932971881085,-82.49894529058773,45.71862676569971,4.0,15.0,2.0,150.0,50.0
713,2024-01-15T10:01:11.300000+00:00,27.800934280397048,-82.49894381132553,44.79839020070077,4.0,15.0,2.0,150.0,50.0
714,2024-01-15T10:01:11.400000+00:00,27.80093558891301,-82.49894233206332,45.63258380522891,4.0,15.0,2.0,150.0,50.0
715,2024-01-15T10:01:11.500000+00:00,27.800936897428972,-82.49894085280108,44.70116196208248,4.0,15.0,2.0,150.0,50.0
716,2024-01-15T10:01:11.600000+00:00,27.800938205944934,-82.49893937353883,44.695849766674336,4.0,15.0,2.0,150.0,50.0
717,2024-01-15T10:01:11.700000+00:00,27.800939514460897,-82.49893789427657,44.83039461713234,4.0,15.0,2.0,150.0,50.0
718,2024-01-15T10:01:11.800000+00:00,27.80094082297686,-82.49893641501428,44.94058611189981,4.0,15.0,2.0,150.0,50.0
719,2024-01-15T10:01:11.900000+00:00,27.80094213149282,-82.49893493575198,44.799652529230706,4.0,15.0,2.0,150.0,50.0
720,2024-01-15T10:01:12+00:00,27.800943440008783,-82.49893345648965,44.9910598000946,4.0,15.0,2.0,150.0,50.0
721,2024-01-15T10:01:12.100000+00:00,27.800944748524746,-82.49893197722731,45.089349377133864,4.0,15.0,2.0,150.0,50.0
722,2024-01-15T10:01:12.200000+00:00,27.800946057040708,-82.49893049796496,45.01376122855865,4.0,15.0,2.0,150.0,50.0
723,2024-01-15T10:01:12.300000+00:00,27.80094736555667,-82.49892901870258,45.02256993952102,4.0,15.0,2.0,150.0,50.0
724,2024-01-15T10:01:12.400000+00:00,27.800948674072632,-82.49892753944019,44.90692293433781,4.0,15.0,2.0,150.0,50.0
725,2024-01-15T10:01:12.500000+00:00,27.800949982588595,-82.49892606017778,44.863728271771926,4.0,15.0,2.0,150.0,50.0
726,2024-01-15T10:01:12.600000+00:00,27.800951291104557,-82.49892458091536,45.10352165997792,4.0,15.0,2.0,150.0,50.0
727,2024-01-15T10:01:12.700000+00:00,27.80095259962052,-82.4989231016529,44.55879125341843,4.0,15.0,2.0,150.0,50.0
728,2024-01-15T10:01:12.800000+00:00,27.80095390813648,-82.49892162239044,45.29640291017549,4.0,15.0,2.0,150.0,50.0
729,2024-01-15T10:01:12.900000+00:00,27.800955216652444,-82.49892014312796,44.94476143836219,4.0,15.0,2.0,150.0,50.0
730,2024-01-15T10:01:13+00:00,27.800956525168406,-82.49891866386547,45.29046314351328,4.0,15.0,2.0,150.0,50.0
731,2024-01-15T10:01:13.100000+00:00,27.800957833684368,-82.49891718460294,44.8436088313084,4.0,15.0,2.0,150.0,50.0
732,2024-01-15T10:01:13.200000+00:00,27.80095914220033,-82.49891570534041,44.925671353728276,4.0,15.0,2.0,150.0,50.0
733,2024-01-15T10:01:13.300000+00:00,27.800960450716293,-82.49891422607786,45.117934422510224,4.0,15.0,2.0,150.0,50.0
734,2024-01-15T10:01:13.400000+00:00,27.800961759232255,-82.4989127468153,45.39565257514028,4.0,15.0,2.0,150.0,50.0
735,2024-01-15T10:01:13.500000+00:00,27.800963067748217,-82.4989112675527,44.641490534329385,4.0,15.0,2.0,150.0,50.0
736,2024-01-15T10:01:13.600000+00:00,27.80096437626418,-82.49890978829009,44.85361989733817,4.0,15.0,2.0,150.0,50.0
737,2024-01-15T10:01:13.700000+00:00,27.80096568478014,-82.49890830902747,45.29677161703042,4.0,15.0,2.0,150.0,50.0
738,2024-01-15T10:01:13.800000+00:00,27.800966993296104,-82.49890682976483,44.96699843757827,4.0,15.0,2.0,150.0,50.0
739,2024-01-15T10:01:13.900000+00:00,27.800968301812066,-82.49890535050217,45.06462513375952,4.0,15.0,2.0,150.0,50.0
740,2024-01-15T10:01:14+00:00,27.80096961032803,-82.49890387123949,45.27664288522059,4.0,15.0,2.0,150.0,50.0
741,2024-01-15T10:01:14.100000+00:00,27.80097091884399,-82.4989023919768,45.07915318885663,4.0,15.0,2.0,150.0,50.0
742,2024-01-15T10:01:14.200000+00:00,27.800972227359953,-82.49890091271409,45.091882228516404,4.0,15.0,2.0,150.0,50.0
743,2024-01-15T10:01:14.300000+00:00,27.800973535875915,-82.49889943345136,45.354080634399,4.0,15.0,2.0,150.0,50.0
744,2024-01-15T10:01:14.400000+00:00,27.800974844391877,-82.4988979541886,45.07670985309299,4.0,15.0,2.0,150.0,50.0
745,2024-01-15T10:01:14.500000+00:00,27.80097615290784,-82.49889647492584,45.18613614616683,4.0,15.0,2.0,150.0,50.0
746,2024-01-15T10:01:14.600000+00:00,27.800977461423802,-82.49889499566306,44.77147916100326,4.0,15.0,2.0,150.0,50.0
747,2024-01-15T10:01:14.700000+00:00,27.800978769939764,-82.49889351640026,44.56729614558898,4.0,15.0,2.0,150.0,50.0
748,2024-01-15T10:01:14.800000+00:00,27.800980078455726,-82.49889203713744,44.77327124302624,4.0,15.0,2.0,150.0,50.0
749,2024-01-15T10:01:14.900000+00:00,27.80098138697169,-82.4988905578746,45.549988349261824,4.0,15.0,2.0,150.0,50.0
750,2024-01-15T10:01:15+00:00,27.80098269548765,-82.49888907861175,44.99197221026622,4.0,15.0,2.0,150.0,50.0
751,2024-01-15T10:01:15.100000+00:00,27.800984004003613,-82.49888759934888,45.27532926356571,4.0,15.0,2.0,150.0,50.0
752,2024-01-15T10:01:15.200000+00:00,27.800985312519575,-82.49888612008598,44.97885720498473,4.0,15.0,2.0,150.0,50.0
753,2024-01-15T10:01:15.300000+00:00,27.800986621035538,-82.49888464082308,44.911981697725246,4.0,15.0,2.0,150.0,50.0
754,2024-01-15T10:01:15.400000+00:00,27.8009879295515,-82.49888316156016,45.10645738603347,4.0,15.0,2.0,150.0,50.0
755,2024-01-15T10:01:15.500000+00:00,27.800989238067462,-82.49888168229721,44.953281871630516,4.0,15.0,2.0,150.0,50.0
756,2024-01-15T10:01:15.600000+00:00,27.800990546583424,-82.49888020303425,44.532656325318854,4.0,15.0,2.0,150.0,50.0
757,2024-01-15T10:01:15.700000+00:00,27.800991855099387,-82.49887872377127,45.11708359692632,4.0,15.0,2.0,150.0,50.0
758,2024-01-15T10:01:15.800000+00:00,27.80099316361535,-82.49887724450828,45.52178376950232,4.0,15.0,2.0,150.0,50.0
759,2024-01-15T10:01:15.900000+00:00,27.80099447213131,-82.49887576524526,45.16040873429184,4.0,15.0,2.0,150.0,50.0
760,2024-01-15T10:01:16+00:00,27.800995780647273,-82.49887428598223,45.33036631523705,4.0,15.0,2.0,150.0,50.0
761,2024-01-15T10:01:16.100000+00:00,27.800997089163236,-82.49887280671918,44.955929133116484,4.0,15.0,2.0,150.0,50.0
762,2024-01-15T10:01:16.200000+00:00,27.800998397679198,-82.4988713274561,45.091154156639064,4.0,15.0,2.0,150.0,50.0
763,2024-01-15T10:01:16.300000+00:00,27.80099970619516,-82.49886984819301,45.08359915646935,4.0,15.0,2.0,150.0,50.0
764,2024-01-15T10:01:16.400000+00:00,27.801001014711122,-82.4988683689299,45.4157012150102,4.0,15.0,2.0,150.0,50.0
765,2024-01-15T10:01:16.500000+00:00,27.801002323227085,-82.49886688966679,45.29698728793954,4.0,15.0,2.0,150.0,50.0
766,2024-01-15T10:01:16.600000+00:00,27.801003631743047,-82.49886541040364,44.422864762791995,4.0,15.0,2.0,150.0,50.0
767,2024-01-15T10:01:16.700000+00:00,27.80100494025901,-82.49886393114048,45.34616632632555,4.0,15.0,2.0,150.0,50.0
768,2024-01-15T10:01:16.800000+00:00,27.80100624877497,-82.4988624518773,44.888053834547286,4.0,15.0,2.0,150.0,50.0
769,2024-01-15T10:01:16.900000+00:00,27.801007557290934,-82.49886097261411,45.04380289971884,4.0,15.0,2.0,150.0,50.0
770,2024-01-15T10:01:17+00:00,27.801008865806896,-82.49885949335089,44.549049368360535,4.0,15.0,2.0,150.0,50.0
771,2024-01-15T10:01:17.100000+00:00,27.801010174322858,-82.49885801408766,45.22290490996811,4.0,15.0,2.0,150.0,50.0
772,2024-01-15T10:01:17.200000+00:00,27.80101148283882,-82.49885653482441,45.04064313991996,4.0,15.0,2.0,150.0,50.0
773,2024-01-15T10:01:17.300000+00:00,27.801012791354783,-82.49885505556115,44.925336913787476,4.0,15.0,2.0,150.0,50.0
774,2024-01-15T10:01:17.400000+00:00,27.801014099870745,-82.49885357629786,45.147462888162394,4.0,15.0,2.0,150.0,50.0
775,2024-01-15T10:01:17.500000+00:00,27.801015408386707,-82.49885209703456,45.31537511638991,4.0,15.0,2.0,150.0,50.0
776,2024-01-15T10:01:17.600000+00:00,27.80101671690267,-82.49885061777124,45.42098968178016,4.0,15.0,2.0,150.0,50.0
777,2024-01-15T10:01:17.700000+00:00,27.80101802541863,-82.49884913850791,45.43763765780836,4.0,15.0,2.0,150.0,50.0
778,2024-01-15T10:01:17.800000+00:00,27.801019333934594,-82.49884765924455,45.24126432965308,4.0,15.0,2.0,150.0,50.0
779,2024-01-15T10:01:17.900000+00:00,27.801020642450556,-82.49884617998117,44.89462389039545,4.0,15.0,2.0,150.0,50.0
780,2024-01-15T10:01:18+00:00,27.80102195096652,-82.49884470071778,44.64878566515419,4.0,15.0,2.0,150.0,50.0
781,2024-01-15T10:01:18.100000+00:00,27.80102325948248,-82.49884322145438,45.152393738166985,4.0,15.0,2.0,150.0,50.0
782,2024-01-15T10:01:18.200000+00:00,27.801024567998443,-82.49884174219095,44.91716012905604,4.0,15.0,2.0,150.0,50.0
783,2024-01-15T10:01:18.300000+00:00,27.801025876514405,-82.4988402629275,45.365149498033645,4.0,15.0,2.0,150.0,50.0
784,2024-01-15T10:01:18.400000+00:00,27.801027185030367,-82.49883878366404,45.075987235741046,4.0,15.0,2.0,150.0,50.0
785,2024-01-15T10:01:18.500000+00:00,27.80102849354633,-82.49883730440057,45.23992877510177,4.0,15.0,2.0,150.0,50.0
786,2024-01-15T10:01:18.600000+00:00,27.801029802062292,-82.49883582513706,44.61832619127048,4.0,15.0,2.0,150.0,50.0
787,2024-01-15T10:01:18.700000+00:00,27.801031110578254,-82.49883434587355,45.14618910617971,4.0,15.0,2.0,150.0,50.0
788,2024-01-15T10:01:18.800000+00:00,27.801032419094216,-82.49883286661002,44.772675319227716,4.0,15.0,2.0,150.0,50.0
789,2024-01-15T10:01:18.900000+00:00,27.80103372761018,-82.49883138734647,44.94743684326453,4.0,15.0,2.0,150.0,50.0
790,2024-01-15T10:01:19+00:00,27.80103503612614,-82.4988299080829,45.017222153547166,4.0,15.0,2.0,150.0,50.0
791,2024-01-15T10:01:19.100000+00:00,27.801036344642103,-82.49882842881931,45.14984614505377,4.0,15.0,2.0,150.0,50.0
792,2024-01-15T10:01:19.200000+00:00,27.801037653158065,-82.4988269495557,45.02860069380404,4.0,15.0,2.0,150.0,50.0
793,2024-01-15T10:01:19.300000+00:00,27.801038961674028,-82.49882547029209,44.866107578356555,4.0,15.0,2.0,150.0,50.0
794,2024-01-15T10:01:19.400000+00:00,27.80104027018999,-82.49882399102844,44.9756457243705,4.0,15.0,2.0,150.0,50.0
795,2024-01-15T10:01:19.500000+00:00,27.801041578705952,-82.49882251176479,44.77439953544232,4.0,15.0,2.0,150.0,50.0
796,2024-01-15T10:01:19.600000+00:00,27.801042887221914,-82.49882103250111,44.89451124144647,4.0,15.0,2.0,150.0,50.0
797,2024-01-15T10:01:19.700000+00:00,27.801044195737877,-82.49881955323742,45.478177925676086,4.0,15.0,2.0,150.0,50.0
798,2024-01-15T10:01:19.800000+00:00,27.80104550425384,-82.49881807397371,44.73443239336063,4.0,15.0,2.0,150.0,50.0
799,2024-01-15T10:01:19.900000+00:00,27.8010468127698,-82.49881659470998,44.583728032600014,4.0,15.0,2.0,150.0,50.0
800,2024-01-15T10:01:20+00:00,27.801048121285763,-82.49881511544623,44.40881570297814,4.0,15.0,2.0,150.0,50.0
801,2024-01-15T10:01:20.100000+00:00,27.801049429801726,-82.49881363618248,44.94305562834742,4.0,15.0,2.0,150.0,50.0
802,2024-01-15T10:01:20.200000+00:00,27.801050738317688,-82.49881215691869,45.31147000425715,4.0,15.0,2.0,150.0,50.0
803,2024-01-15T10:01:20.300000+00:00,27.80105204683365,-82.49881067765489,45.29916731109745,4.0,15.0,2.0,150.0,50.0
804,2024-01-15T10:01:20.400000+00:00,27.801053355349612,-82.49880919839107,45.36125029121515,4.0,15.0,2.0,150.0,50.0
805,2024-01-15T10:01:20.500000+00:00,27.801054663865575,-82.49880771912724,45.331813948248744,4.0,15.0,2.0,150.0,50.0
806,2024-01-15T10:01:20.600000+00:00,27.801055972381537,-82.49880623986338,44.71573342375078,4.0,15.0,2.0,150.0,50.0
807,2024-01-15T10:01:20.700000+00:00,27.8010572808975,-82.49880476059951,45.348474743453174,4.0,15.0,2.0,150.0,50.0
808,2024-01-15T10:01:20.800000+00:00,27.80105858941346,-82.49880328133563,44.87292759702861,4.0,15.0,2.0,150.0,50.0
809,2024-01-15T10:01:20.900000+00:00,27.801059897929424,-82.49880180207172,44.57767221656399,4.0,15.0,2.0,150.0,50.0
810,2024-01-15T10:01:21+00:00,27.801061206445386,-82.4988003228078,45.10069074119682,4.0,15.0,2.0,150.0,50.0
811,2024-01-15T10:01:21.100000+00:00,27.801062514961348,-82.49879884354385,45.55743118742494,4.0,15.0,2.0,150.0,50.0
812,2024-01-15T10:01:21.200000+00:00,27.80106382347731,-82.4987973642799,45.022453660225274,4.0,15.0,2.0,150.0,50.0
813,2024-01-15T10:01:21.300000+00:00,27.801065131993273,-82.49879588501592,45.36182744486469,4.0,15.0,2.0,150.0,50.0
814,2024-01-15T10:01:21.400000+00:00,27.801066440509235,-82.49879440575192,44.90021601577806,4.0,15.0,2.0,150.0,50.0
815,2024-01-15T10:01:21.500000+00:00,27.801067749025197,-82.49879292648791,44.80523580525023,4.0,15.0,2.0,150.0,50.0
816,2024-01-15T10:01:21.600000+00:00,27.80106905754116,-82.49879144722388,44.82946792179136,4.0,15.0,2.0,150.0,50.0
817,2024-01-15T10:01:21.700000+00:00,27.80107036605712,-82.49878996795984,44.82177133446823,4.0,15.0,2.0,150.0,50.0
818,2024-01-15T10:01:21.800000+00:00,27.801071674573084,-82.49878848869577,45.25912259171823,4.0,15.0,2.0,150.0,50.0
819,2024-01-15T10:01:21.900000+00:00,27.801072983089046,-82.49878700943168,45.481195703336326,4.0,15.0,2.0,150.0,50.0
820,2024-01-15T10:01:22+00:00,27.80107429160501,-82.49878553016758,44.74732970737815,4.0,15.0,2.0,150.0,50.0
821,2024-01-15T10:01:22.100000+00:00,27.80107560012097,-82.49878405090347,44.912385545487346,4.0,15.0,2.0,150.0,50.0
822,2024-01-15T10:01:22.200000+00:00,27.801076908636933,-82.49878257163932,44.94165146664756,4.0,15.0,2.0,150.0,50.0
823,2024-01-15T10:01:22.300000+00:00,27.801078217152895,-82.49878109237517,44.96527918159027,4.0,15.0,2.0,150.0,50.0
824,2024-01-15T10:01:22.400000+00:00,27.801079525668857,-82.498779613111,45.2063231950474,4.0,15.0,2.0,150.0,50.0
825,2024-01-15T10:01:22.500000+00:00,27.80108083418482,-82.49877813384681,45.21922241069257,4.0,15.0,2.0,150.0,50.0
826,2024-01-15T10:01:22.600000+00:00,27.801082142700782,-82.4987766545826,45.35442485292951,4.0,15.0,2.0,150.0,50.0
827,2024-01-15T10:01:22.700000+00:00,27.801083451216744,-82.49877517531837,44.945590436593406,4.0,15.0,2.0,150.0,50.0
828,2024-01-15T10:01:22.800000+00:00,27.801084759732706,-82.49877369605413,45.45279868669444,4.0,15.0,2.0,150.0,50.0
829,2024-01-15T10:01:22.900000+00:00,27.80108606824867,-82.49877221678987,45.235955545050444,4.0,15.0,2.0,150.0,50.0
830,2024-01-15T10:01:23+00:00,27.80108737676463,-82.49877073752559,45.101678549200436,4.0,15.0,2.0,150.0,50.0
831,2024-01-15T10:01:23.100000+00:00,27.801088685280593,-82.49876925826129,44.49206185465069,4.0,15.0,2.0,150.0,50.0
832,2024-01-15T10:01:23.200000+00:00,27.801089993796555,-82.49876777899698,44.58065715518129,4.0,15.0,2.0,150.0,50.0
833,2024-01-15T10:01:23.300000+00:00,27.801091302312518,-82.49876629973264,44.80428527930229,4.0,15.0,2.0,150.0,50.0
834,2024-01-15T10:01:23.400000+00:00,27.80109261082848,-82.49876482046828,45.11088848250216,4.0,15.0,2.0,150.0,50.0
